player_name,Mat,Inns,Ov,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w
Andrew Tye,14,14,56,448,24,5/17,18.66,8.00,14.00,3,0
Mujeeb Ur Rahman,11,11,41,289,14,3/27,20.64,6.99,17.71,0,0
Ankit Rajpoot,8,8,26,223,11,5/14,20.27,8.52,14.27,0,1
Ravichandran Ashwin,14,14,50,410,10,4/34,41.00,8.09,30.40,0,0
Mohit Sharma,9,9,29,322,7,4/14,46.00,10.85,25.42,0,0
Barinder Sran,6,6,22,229,4,3/28,57.25,10.40,33.00,0,0
Axar Patel,9,8,26,218,3,4/21,72.66,8.38,52.00,0,0
Marcus Stoinis,7,6,11,120,3,4/15,40.00,10.90,22.00,0,0
